Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AUT,25.82390233,26.09326413,25.77517514,25.48381808,25.98487076,25.65294431,27.11826579,26.34084689,26.79819727,27.75799005,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475,26.282927475
AZE,44.73031565,46.79378474,44.27034331,42.75954865,40.74665683,28.12191969,22.60014635,29.02575368,32.14956001,28.57354797,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688,35.977157688
BDI,3.216160891,1.95368778,10.88161509,3.933888146,0.617073291,11.22352302,6.453672188,7.246351055,5.498900378,5.498900378,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217,5.6523772217
BEL,25.35030396,23.49924635,24.73166599,24.23369807,24.57515733,25.00809394,24.8158872,25.15179436,24.5446779,25.09256403,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913,24.700308913
BEN,11.38726255,12.12564893,13.5331676,16.28315585,18.60217878,13.86203006,17.40228939,17.39915475,19.63660549,21.71942726,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066,16.195092066
BFA,15.83870997,17.49559935,18.06330109,14.39043309,13.38918085,11.85934408,13.45074884,14.77021264,17.10798076,16.86677862,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999,15.323228928999999
BGD,38.78147102,38.05723592,40.59589684,39.74593591,37.77929258,36.73376986,37.11618827,35.23343399,33.26894557,35.72906731,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004,37.304123727000004
BGR,21.18996234,22.42210388,22.26029183,23.8996823,23.37957969,22.19285141,23.83131073,25.1179777,23.71938422,24.2889721,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162,23.23021162
BHR,30.27512906,26.8797597,36.53013387,33.34579856,31.40689418,23.59933328,24.94614429,28.8557475,28.81966602,28.81966602,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998,29.347827247999998
BHS,23.71975958,21.04410429,20.83802061,20.34595887,20.61507921,20.76599826,22.65700967,15.48855631,14.95456972,26.9362599,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003,20.736531642000003
BIH,8.648650517,7.98973001,6.649097389,8.663065931,9.551105921,11.00677569,12.78931368,14.69365656,17.07599288,19.17116997,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999,11.623855854799999
BLR,26.85536946,32.7218067,31.23644476,28.43712841,27.46924687,28.9087752,26.40313153,28.01703764,29.15846488,27.82238987,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532,28.702979532
BLZ,10.06951793,12.76015721,11.94991324,10.64645292,11.30677412,13.1532771,10.49710067,11.98812684,11.42054814,15.01743523,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999,11.880930339999999
BMU,38.49410768,36.95064272,39.40631633,40.04899793,39.63328329,39.94720496,39.31975329,40.48283833,40.38595819,39.1734617,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442,39.384256442
BOL,24.84916475,26.31744424,25.6940567,23.89093946,20.7894775,14.21692552,15.42005143,16.05702878,16.12778643,14.11479252,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733,19.747766733
BRA,17.80239934,18.6012664,17.67810849,18.15169082,16.13440499,14.52934719,13.42175304,13.5777697,12.70741995,12.5423269,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682,15.514648682
BRB,3.529927931,-1.417703645,3.511118129,2.232993781,3.016605833,5.338419246,5.355404123,5.355404123,5.355404123,5.355404123,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767,3.7632977767
BRN,60.15035,63.78319692,62.90462043,60.27899601,59.71220969,57.11833733,56.41246576,55.33645511,53.20485414,53.55344169,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999,58.24549270799999
BTN,34.59931311,40.59769141,48.69863906,24.85866749,29.69596883,23.39981019,30.90673301,29.46401148,24.2460114,21.37668783,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381,30.784353381
BWA,35.45033611,40.96965368,39.67502011,36.66487871,39.30355933,36.40472153,39.88956083,40.5941269,36.87714158,30.99518982,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886,37.68241886
CAN,19.3125301,20.85710941,20.91795123,21.5972984,22.14849389,19.56936363,19.14645457,19.84528099,19.64367359,20.01542161,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998,20.305357741999998
CEB,19.32367096,20.10495146,20.07057102,21.21781837,21.75560082,22.63179328,21.99006128,22.26078228,22.12733785,22.4651908,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997,21.394777811999997
CHE,40.17040075,36.18571943,37.19054178,36.51131359,34.43678594,35.83819318,34.57164985,32.77067368,31.90418758,31.86302307,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996,35.144248884999996
CHL,24.52747491,21.96693793,21.96097383,20.78576931,21.17117612,21.29965345,20.21247701,18.87566679,18.14408646,19.20627011,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592,20.815048592
CHN,51.32671664,49.23333021,48.6653632,47.37839092,47.61581834,45.41758655,44.38066737,44.90504689,44.48575289,43.77302796,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097,46.718170097
CIV,-11.36763324,-12.44902861,-9.900770184,-8.314578611,-4.808452193,22.52951586,20.30702728,17.44168053,15.67020865,17.55413939,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872,4.6662108872
CMR,15.29820406,15.5209984,15.11444457,15.32120223,16.30627734,14.31569394,16.45471331,16.2917061,15.70642982,14.39895778,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755,15.472862755
COD,19.94035814,19.16813834,8.158000689,12.53924972,15.39313479,13.34708291,15.53612151,21.73739585,18.14425735,17.5043216,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899,16.1468060899
COG,54.0443063,50.08982621,57.50172582,57.85017643,57.38084075,40.45683662,24.38165169,24.38165169,24.38165169,24.38165169,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005,41.485031889000005
COL,18.27192761,19.30995523,18.38687333,18.13833041,18.04797183,17.27934453,17.50645245,16.98576351,16.26738358,16.15447891,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002,17.634848139000002
COM,13.84310958,10.80097442,12.03099931,10.795067312,9.559135314,13.35659827,8.195824141,11.46216377,11.38978616,8.144416911,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001,10.957807518800001
CPV,34.59533037,34.02042653,28.3106355,28.62868743,25.92430204,28.15598428,32.79439191,30.55940444,34.4454147,35.24677401,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121,31.268135121
CRI,15.80171296,13.79904607,13.83798949,13.83453191,13.49578081,14.62254549,15.88073711,14.24795116,14.38418593,13.48276256,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349,14.338724349
CUW,15.80895904,15.80895904,16.17050297,18.57791412,18.10185419,20.01322584,18.99061197,18.99061197,18.99061197,18.99061197,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308,18.044386308
CYP,13.26787657,16.61652451,12.33316472,11.45863289,9.48732802,13.23105533,13.23700152,15.65968715,15.3730691,14.62757465,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999,13.529191445999999
CZE,22.65664329,22.46063745,24.02350515,24.11068079,25.31045338,27.09377506,26.3493691,27.27576794,26.95316066,26.95877966,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248,25.319277248
DEU,25.77484873,27.82090766,26.80034456,26.58194611,27.58365403,28.32865381,28.52486475,28.87913878,29.84443079,29.63650535,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003,27.977529457000003
DJI,26.09797967,26.09797967,26.09797967,26.09797967,24.12100905,25.67934937,20.879466,16.49573919,17.57662461,26.23310327,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003,23.537721017000003
